accession,pangolin_lineage,mut_sum,stat_b,stat_s,stat_qs,H_A_A,H_A_C,H_A_G,H_A_T,H_C_A,H_C_C,H_C_G,H_C_T,H_G_A,H_G_C,H_G_G,H_G_T,H_T_A,H_T_C,H_T_G,H_T_T
OZ296089,AY.43,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,1.0,1.0,1055.0
OZ296090,AY.5.5,9.0,,1.1463414634146347,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,595.0,2.0,0.0,1.0,1.0,1055.0
OZ296091,AY.122,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296092,AY.34,9.0,,2.7435897435897427,,963.0,0.0,1.0,0.0,1.0,624.0,2.0,2.0,1.0,1.0,596.0,0.0,0.0,0.0,1.0,1056.0
OZ296093,AY.4,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296095,AY.9,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296096,B.1.1.7,10.0,5.333333333333334,0.9090909090909091,,1040.0,0.0,1.0,1.0,2.0,663.0,0.0,2.0,0.0,1.0,647.0,1.0,0.0,1.0,1.0,1182.0
OZ296097,AY.112,6.0,,4.000000000000001,,1039.0,0.0,1.0,0.0,1.0,663.0,2.0,0.0,1.0,0.0,645.0,0.0,0.0,0.0,1.0,1152.0
OZ296098,AY.126,6.0,,1.499999999999999,,925.0,1.0,1.0,0.0,1.0,590.0,1.0,0.0,1.0,0.0,578.0,0.0,0.0,0.0,1.0,995.0
OZ296099,AY.129,6.0,,4.000000000000001,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,651.0,0.0,0.0,0.0,1.0,1160.0
OZ296100,AY.5,7.0,,2.9999999999999982,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,650.0,1.0,0.0,0.0,1.0,1160.0
OZ296101,AY.43,7.0,,2.9999999999999982,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ296102,B.1.617.2,6.0,,4.000000000000001,,1054.0,0.0,1.0,0.0,1.0,670.0,2.0,0.0,1.0,0.0,651.0,0.0,0.0,0.0,1.0,1160.0
OZ296104,AY.1,6.0,,3.5999999999999974,,661.0,0.0,1.0,0.0,0.0,426.0,1.0,1.0,1.0,0.0,420.0,2.0,0.0,0.0,0.0,720.0
OZ296105,AY.41,9.0,,3.9999999999999982,,887.0,0.0,1.0,0.0,1.0,574.0,2.0,0.0,1.0,0.0,553.0,3.0,0.0,0.0,1.0,985.0
OZ296106,AY.53,7.0,,2.9999999999999982,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ296107,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296111,AY.33,10.0,,5.266666666666666,,1053.0,0.0,2.0,0.0,1.0,669.0,2.0,2.0,1.0,0.0,650.0,1.0,0.0,0.0,1.0,1160.0
OZ296112,AY.5.5,9.0,,1.1463414634146347,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,595.0,2.0,0.0,1.0,1.0,1055.0
OZ296113,AY.33,9.0,,5.829268292682927,,962.0,0.0,2.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296114,AY.6,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296115,AY.42,6.0,,4.000000000000001,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,651.0,0.0,0.0,0.0,1.0,1160.0
OZ296117,AY.9.2,8.0,,5.466666666666663,,1054.0,0.0,1.0,0.0,1.0,669.0,2.0,2.0,1.0,0.0,651.0,0.0,0.0,0.0,1.0,1160.0
OZ296118,AY.41,9.0,,3.9999999999999982,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,648.0,3.0,0.0,0.0,1.0,1160.0
OZ296119,AY.98.1,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296120,B.1.617.2,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1055.0
OZ296122,AY.46,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296123,AY.34,9.0,,2.7435897435897427,,1054.0,0.0,1.0,0.0,1.0,669.0,2.0,2.0,1.0,1.0,650.0,0.0,0.0,0.0,1.0,1160.0
OZ296124,AY.41,9.0,,3.9999999999999982,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,648.0,3.0,0.0,0.0,1.0,1160.0
OZ296125,AY.43,8.0,,3.3333333333333357,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,595.0,2.0,0.0,0.0,1.0,1056.0
OZ296126,AY.43,6.0,,4.000000000000001,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,651.0,0.0,0.0,0.0,1.0,1160.0
OZ296127,AY.4.3,5.0,,3.0000000000000018,,926.0,0.0,1.0,0.0,1.0,590.0,1.0,0.0,1.0,0.0,578.0,0.0,0.0,0.0,1.0,995.0
OZ296131,AY.65,7.0,,2.9999999999999982,,891.0,0.0,1.0,0.0,1.0,585.0,2.0,0.0,1.0,0.0,541.0,1.0,0.0,0.0,1.0,975.0
OZ296132,AY.4.6,8.0,,5.571428571428567,,963.0,0.0,1.0,0.0,2.0,625.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,1.0,1.0,1055.0
OZ296133,AY.4.6,8.0,,4.92307692307692,,962.0,0.0,2.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296135,AY.6,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296136,AY.46.6,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296137,AY.122,8.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ296138,AY.33,10.0,,5.266666666666666,,962.0,0.0,2.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ296140,AY.33,11.0,,5.455696202531643,,962.0,0.0,2.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,595.0,2.0,0.0,0.0,1.0,1056.0
OZ296141,B.1.617.2,6.0,,3.600000000000002,,883.0,0.0,1.0,0.0,1.0,571.0,2.0,0.0,0.0,0.0,544.0,1.0,0.0,0.0,1.0,973.0
OZ296142,B.1.617.2,6.0,,3.600000000000002,,883.0,0.0,1.0,0.0,1.0,571.0,2.0,0.0,0.0,0.0,544.0,1.0,0.0,0.0,1.0,973.0
OZ296143,AY.42,6.0,,4.000000000000001,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,651.0,0.0,0.0,0.0,1.0,1160.0
OZ296144,AY.9.2,8.0,,5.466666666666663,,1054.0,0.0,1.0,0.0,1.0,669.0,2.0,2.0,1.0,0.0,651.0,0.0,0.0,0.0,1.0,1160.0
OZ296146,AY.46.6,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296148,AY.129,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296149,AY.4.3,4.0,,3.6666666666666656,,846.0,0.0,1.0,0.0,1.0,535.0,1.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,1.0,912.0
OZ296150,AY.9,8.0,,5.466666666666663,,1053.0,0.0,1.0,0.0,1.0,669.0,2.0,2.0,1.0,0.0,651.0,0.0,0.0,0.0,1.0,1158.0
OZ296151,B.1.617.2,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296152,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296153,AY.9.2,8.0,,2.039999999999999,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,1.0,596.0,0.0,0.0,0.0,1.0,1056.0
OZ296154,AY.126,10.0,,2.3333333333333357,,1052.0,1.0,2.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,649.0,2.0,0.0,0.0,1.0,1160.0
OZ296156,AY.4,6.0,,4.000000000000001,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,651.0,0.0,0.0,0.0,1.0,1160.0
OZ296157,AY.33,11.0,,3.1265822784810133,,962.0,0.0,2.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,596.0,1.0,0.0,1.0,1.0,1055.0
OZ296158,B.1.617.2,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296159,AY.126,8.0,,2.5714285714285716,,962.0,1.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296160,AY.46.6,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296161,B.1.617.2,10.0,,5.241379310344815,,963.0,0.0,1.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,595.0,2.0,0.0,0.0,1.0,1056.0
OZ296162,AY.129,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296163,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296164,AY.53,8.0,,3.3333333333333357,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,649.0,2.0,0.0,0.0,1.0,1160.0
OZ296165,AY.112,6.0,,4.000000000000001,,948.0,0.0,1.0,0.0,1.0,618.0,2.0,0.0,1.0,0.0,591.0,0.0,0.0,0.0,1.0,1048.0
OZ296166,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296167,B.1.617.2,6.0,,2.0,,926.0,0.0,1.0,0.0,1.0,590.0,1.0,0.0,1.0,0.0,577.0,1.0,0.0,0.0,1.0,995.0
OZ296168,AY.43,5.0,,3.0000000000000018,,786.0,0.0,1.0,0.0,1.0,507.0,1.0,0.0,1.0,0.0,484.0,0.0,0.0,0.0,1.0,839.0
OZ296169,B.1.617.2,7.0,,4.2727272727272725,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,2.0,0.0,596.0,0.0,0.0,0.0,1.0,1056.0
OZ296170,AY.98.1,7.0,,3.0,,887.0,1.0,1.0,0.0,0.0,577.0,2.0,2.0,1.0,0.0,548.0,0.0,0.0,0.0,0.0,962.0
OZ296172,AY.41,9.0,,3.9999999999999982,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,648.0,3.0,0.0,0.0,1.0,1160.0
OZ296174,AY.9.2,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296181,AY.33,12.0,,7.265306122448976,,962.0,0.0,2.0,0.0,1.0,622.0,2.0,4.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ296185,AY.43,8.0,,3.3333333333333357,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,595.0,2.0,0.0,0.0,1.0,1056.0
OZ296187,AY.43,8.0,,3.3333333333333357,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,595.0,2.0,0.0,0.0,1.0,1056.0
OZ296189,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296190,AY.9.2,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296191,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296196,AY.9.2,9.0,,4.268292682926829,,962.0,0.0,2.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,1.0,1.0,1054.0
OZ296198,AY.9.2,8.0,,5.466666666666663,,1054.0,0.0,1.0,0.0,1.0,669.0,2.0,2.0,1.0,0.0,651.0,0.0,0.0,0.0,1.0,1160.0
OZ296199,AY.43,5.0,,3.0000000000000018,,843.0,0.0,1.0,0.0,1.0,541.0,1.0,0.0,1.0,0.0,522.0,0.0,0.0,0.0,1.0,905.0
OZ296200,AY.122,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296202,AY.41,9.0,,3.9999999999999982,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,648.0,3.0,0.0,0.0,1.0,1160.0
OZ296203,AY.91.1,6.0,,4.000000000000001,,948.0,0.0,1.0,0.0,1.0,618.0,2.0,0.0,1.0,0.0,591.0,0.0,0.0,0.0,1.0,1048.0
OZ296205,AY.4.6,8.0,,4.92307692307692,,962.0,0.0,2.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296206,AY.4,5.0,,2.6666666666666674,,583.0,0.0,1.0,0.0,1.0,384.0,1.0,0.0,0.0,0.0,375.0,1.0,0.0,0.0,1.0,653.0
OZ296207,AY.124,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296208,AY.53,7.0,,2.9999999999999982,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ296210,B.1.617.2,7.0,,6.263157894736843,,883.0,0.0,1.0,0.0,1.0,569.0,2.0,2.0,0.0,0.0,545.0,0.0,0.0,0.0,1.0,973.0
OZ296211,AY.121,8.0,,5.466666666666663,,963.0,0.0,1.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296212,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296213,B.1.617.2,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296214,AY.122,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296215,AY.46.6,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296216,AY.41,9.0,,3.9999999999999982,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,648.0,3.0,0.0,0.0,1.0,1160.0
OZ296217,AY.71,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296220,AY.9.2,9.0,,4.268292682926829,,962.0,0.0,2.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,1.0,1.0,1055.0
OZ296221,AY.98.1,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296222,AY.78,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296224,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296225,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296226,AY.46.6,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296227,AY.34,8.0,,2.039999999999999,,1054.0,0.0,1.0,0.0,1.0,670.0,2.0,1.0,1.0,1.0,650.0,0.0,0.0,0.0,1.0,1160.0
OZ296228,AY.98.1,6.0,,5.333333333333332,,883.0,0.0,1.0,0.0,1.0,570.0,2.0,1.0,0.0,0.0,545.0,0.0,0.0,0.0,1.0,973.0
OZ296230,AY.125,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296232,AY.5,7.0,,2.9999999999999982,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ296234,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296236,AY.6,7.0,,2.0909090909090917,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,1.0,596.0,0.0,0.0,0.0,1.0,1056.0
OZ296237,B.1.617.2,9.0,,5.0,,963.0,0.0,1.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ296238,B.1.617.2,6.0,,4.000000000000001,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,651.0,0.0,0.0,0.0,1.0,1160.0
OZ296239,B.1.1.7,10.0,10.0,2.0769230769230766,,1120.0,0.0,1.0,1.0,2.0,717.0,0.0,3.0,0.0,2.0,700.0,0.0,0.0,0.0,1.0,1266.0
OZ296240,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296241,AY.6,6.0,,4.000000000000001,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,651.0,0.0,0.0,0.0,1.0,1160.0
OZ296245,AY.14,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,1.0,1.0,1055.0
OZ296247,AY.121,7.0,,3.777777777777775,,786.0,0.0,1.0,0.0,1.0,506.0,1.0,1.0,2.0,0.0,483.0,0.0,0.0,0.0,1.0,839.0
OZ296248,AY.122,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,1.0,1.0,1055.0
OZ296249,B.1.617.2,5.0,,3.0000000000000018,,843.0,0.0,1.0,0.0,1.0,541.0,1.0,0.0,1.0,0.0,522.0,0.0,0.0,0.0,1.0,905.0
OZ296250,B.1.617.2,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296255,AY.33,12.0,,4.465116279069767,,905.0,0.0,2.0,0.0,1.0,589.0,2.0,3.0,1.0,0.0,559.0,0.0,0.0,2.0,1.0,988.0
OZ296256,AY.33,11.0,,3.1265822784810133,,962.0,0.0,2.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,596.0,1.0,0.0,1.0,1.0,1055.0
OZ296257,AY.43,6.0,,4.000000000000001,,880.0,0.0,1.0,0.0,1.0,577.0,2.0,0.0,1.0,0.0,541.0,0.0,0.0,0.0,1.0,966.0
OZ296258,AY.65,7.0,,2.9999999999999982,,891.0,0.0,1.0,0.0,1.0,585.0,2.0,0.0,1.0,0.0,541.0,1.0,0.0,0.0,1.0,975.0
OZ296259,AY.125,5.0,,4.600000000000002,,883.0,0.0,1.0,0.0,1.0,570.0,2.0,0.0,0.0,0.0,545.0,0.0,0.0,0.0,1.0,973.0
OZ296260,AY.122,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296261,AY.33,11.0,,3.1265822784810133,,962.0,0.0,2.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,596.0,1.0,0.0,1.0,1.0,1055.0
OZ296265,AY.51,8.0,,1.333333333333333,,962.0,1.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ296268,AY.122,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296269,AY.53,5.0,,3.0000000000000018,,843.0,0.0,1.0,0.0,1.0,541.0,1.0,0.0,1.0,0.0,522.0,0.0,0.0,0.0,1.0,905.0
OZ296270,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296271,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296272,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296274,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296276,AY.125,6.0,,4.000000000000001,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,651.0,0.0,0.0,0.0,1.0,1160.0
OZ296279,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296280,AY.129,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296281,AY.41,9.0,,3.9999999999999982,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,648.0,3.0,0.0,0.0,1.0,1160.0
OZ296282,AY.126,8.0,,1.333333333333333,,885.0,1.0,1.0,0.0,1.0,578.0,2.0,0.0,1.0,0.0,551.0,1.0,0.0,0.0,1.0,974.0
OZ296283,AY.5,7.0,,2.9999999999999982,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ296284,AY.4,5.0,,3.0000000000000018,,926.0,0.0,1.0,0.0,1.0,590.0,1.0,0.0,1.0,0.0,578.0,0.0,0.0,0.0,1.0,995.0
OZ296285,AY.4,6.0,,3.615384615384618,,786.0,0.0,1.0,0.0,1.0,507.0,1.0,0.0,1.0,0.0,484.0,0.0,0.0,1.0,1.0,838.0
OZ296286,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296287,AY.43,6.0,,4.000000000000001,,880.0,0.0,1.0,0.0,1.0,577.0,2.0,0.0,1.0,0.0,541.0,0.0,0.0,0.0,1.0,966.0
OZ296288,AY.4,5.0,,3.0000000000000018,,926.0,0.0,1.0,0.0,1.0,590.0,1.0,0.0,1.0,0.0,578.0,0.0,0.0,0.0,1.0,995.0
OZ296289,AY.71,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296290,AY.65,7.0,,2.9999999999999982,,891.0,0.0,1.0,0.0,1.0,585.0,2.0,0.0,1.0,0.0,541.0,1.0,0.0,0.0,1.0,975.0
OZ296291,AY.43,8.0,,5.571428571428567,,963.0,0.0,1.0,0.0,2.0,625.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,1.0,1.0,1055.0
OZ296292,AY.125,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296293,AY.125,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296294,AY.41,9.0,,3.9999999999999982,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,594.0,3.0,0.0,0.0,1.0,1056.0
OZ296295,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296296,AY.33,9.0,,4.268292682926829,,962.0,0.0,2.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ296297,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296298,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296299,AY.125,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ296300,AY.33,10.0,,5.266666666666666,,962.0,0.0,2.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
